,id_dep,nome,Ano-Mes,dataDocumento,nomeFornecedor,tipoDespesa,valorLiquido
61,178957,ABEL MESQUITA JR.,2009-11,2009-11-08,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,838.9
62,178957,ABEL MESQUITA JR.,2009-08,2009-08-04,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
63,178957,ABEL MESQUITA JR.,2009-09,2009-09-04,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
64,178957,ABEL MESQUITA JR.,2009-10,2009-10-03,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
65,178957,ABEL MESQUITA JR.,2009-11,2009-11-05,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
66,178957,ABEL MESQUITA JR.,2009-08,2009-08-08,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,929.58
67,178957,ABEL MESQUITA JR.,2009-12,2009-12-03,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
68,178957,ABEL MESQUITA JR.,2009-09,2009-09-09,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,732.85
69,178957,ABEL MESQUITA JR.,2009-10,2009-10-09,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,843.13
70,178957,ABEL MESQUITA JR.,2009-12,2009-12-07,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,857.29
71,178957,ABEL MESQUITA JR.,2009-07,2009-07-02,RAMAL,TELEFONIA,40.21
72,178957,ABEL MESQUITA JR.,2009-07,2009-07-02,RAMAL,TELEFONIA,42.14
73,178957,ABEL MESQUITA JR.,2009-07,2009-07-09,RAMAL,TELEFONIA,51.99
74,178957,ABEL MESQUITA JR.,2009-06,2009-06-01,RAMAL,TELEFONIA,15.57
75,178957,ABEL MESQUITA JR.,2009-07,2009-07-13,RAMAL,TELEFONIA,88.32
76,178957,ABEL MESQUITA JR.,2009-07,2009-07-29,RAMAL,TELEFONIA,95.11
77,178957,ABEL MESQUITA JR.,2009-07,2009-07-30,RAMAL,TELEFONIA,35.67
78,178957,ABEL MESQUITA JR.,2009-07,2009-07-31,RAMAL,TELEFONIA,29.06
79,178957,ABEL MESQUITA JR.,2009-08,2009-08-08,RAMAL,TELEFONIA,90.87
80,178957,ABEL MESQUITA JR.,2009-08,2009-08-26,RAMAL,TELEFONIA,118.44
81,178957,ABEL MESQUITA JR.,2009-08,2009-08-26,RAMAL,TELEFONIA,122.63
82,178957,ABEL MESQUITA JR.,2009-07,2009-07-01,RAMAL,TELEFONIA,0.95
83,178957,ABEL MESQUITA JR.,2009-08,2009-08-01,RAMAL,TELEFONIA,24.95
84,178957,ABEL MESQUITA JR.,2009-08,2009-08-31,RAMAL,TELEFONIA,66.12
85,178957,ABEL MESQUITA JR.,2009-08,2009-08-31,RAMAL,TELEFONIA,14.07
86,178957,ABEL MESQUITA JR.,2009-09,2009-09-01,RAMAL,TELEFONIA,111.81
87,178957,ABEL MESQUITA JR.,2009-09,2009-09-01,RAMAL,TELEFONIA,62.88
88,178957,ABEL MESQUITA JR.,2009-09,2009-09-02,RAMAL,TELEFONIA,88.81
89,178957,ABEL MESQUITA JR.,2009-09,2009-09-01,RAMAL,TELEFONIA,103.91
90,178957,ABEL MESQUITA JR.,2009-09,2009-09-30,RAMAL,TELEFONIA,85.19
91,178957,ABEL MESQUITA JR.,2009-10,2009-10-04,RAMAL,TELEFONIA,64.41
92,178957,ABEL MESQUITA JR.,2009-10,2009-10-11,RAMAL,TELEFONIA,72.56
93,178957,ABEL MESQUITA JR.,2009-10,2009-10-24,RAMAL,TELEFONIA,71.86
94,178957,ABEL MESQUITA JR.,2009-10,2009-10-31,RAMAL,TELEFONIA,67.76
95,178957,ABEL MESQUITA JR.,2009-11,2009-11-01,RAMAL,TELEFONIA,73.38
96,178957,ABEL MESQUITA JR.,2009-11,2009-11-08,RAMAL,TELEFONIA,92.96
97,178957,ABEL MESQUITA JR.,2009-11,2009-11-15,RAMAL,TELEFONIA,92.46
98,178957,ABEL MESQUITA JR.,2009-11,2009-11-22,RAMAL,TELEFONIA,83.57
99,178957,ABEL MESQUITA JR.,2009-12,2009-12-05,RAMAL,TELEFONIA,109.03
100,178957,ABEL MESQUITA JR.,2010-12,2010-12-01,CASA CRUZ PAPÉIS E VIDROS LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,25.0
101,178957,ABEL MESQUITA JR.,2009-12,2009-12-28,COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,43.74
102,178957,ABEL MESQUITA JR.,2010-01,2010-01-11,LIGHT SERVIÇOS DE ELETRICIDADE S/A,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,103.52
103,178957,ABEL MESQUITA JR.,2010-02,2010-02-10,LIGHT SERVIÇOS DE ELETRICIDADE S/A,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,116.25
104,178957,ABEL MESQUITA JR.,2010-12,2010-12-01,M & D INFO - JEORGE A CORREIA COM DE INFORMÁTICA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,120.0
105,178957,ABEL MESQUITA JR.,2010-05,2010-05-26,NETSHOP INFORMÁTICA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,610.0
106,178957,ABEL MESQUITA JR.,2010-07,2010-07-01,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,421.1
107,178957,ABEL MESQUITA JR.,2010-12,2010-12-30,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,9118.6
108,178957,ABEL MESQUITA JR.,2010-12,2010-12-30,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,366.21
109,178957,ABEL MESQUITA JR.,2010-11,2010-11-16,PAPELARIA ABC COMÉRCIO E INDÚSTRIA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,21411.2
110,178957,ABEL MESQUITA JR.,2010-11,2010-11-17,RISK - SHOPPING DO ALUNO LIVRARIA E PAPELARIA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3685.0
111,178957,ABEL MESQUITA JR.,2010-11,2010-11-17,RISK - SHOPPING DO ALUNO LIVRARIA E PAPELARIA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,10395.0
112,178957,ABEL MESQUITA JR.,2010-12,2010-12-08,TRANSRUSSO - TRANSP. RODOVIÁRIO LTDA EPP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,520.0
113,178957,ABEL MESQUITA JR.,2010-11,2010-11-30,AEROPOSTO - AUTO POSTO ITICAR LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,140.0
114,178957,ABEL MESQUITA JR.,2010-02,2010-02-08,AUTO ABASTECIMENTO LOVE STORY LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,50.0
115,178957,ABEL MESQUITA JR.,2010-04,2010-04-19,AUTO POSTO AEROPORTO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,129.52
116,178957,ABEL MESQUITA JR.,2010-04,2010-04-16,AUTO POSTO DO TRABALHO II LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.0
117,178957,ABEL MESQUITA JR.,2010-04,2010-04-17,AUTO POSTO DO TRABALHO II LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,10.02
118,178957,ABEL MESQUITA JR.,2010-11,2010-11-18,AUTO POSTO ITICAR LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,50.0
119,178957,ABEL MESQUITA JR.,2010-05,2010-05-27,AUTO POSTO PIRAQUARA LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,10.0
120,178957,ABEL MESQUITA JR.,2010-02,2010-02-12,AUTO POSTO POMBAL LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,1550.6
121,178957,ABEL MESQUITA JR.,2010-06,2010-06-04,AUTO SERVIÇO ROCAR RIO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,2510.0
122,178957,ABEL MESQUITA JR.,2010-10,2010-10-27,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,50.0
123,178957,ABEL MESQUITA JR.,2010-12,2010-12-08,AUTO SHOPPING DERIVADOS DE PETRÓLEO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,50.0
124,178957,ABEL MESQUITA JR.,2010-10,2010-10-05,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,102.0
125,178957,ABEL MESQUITA JR.,2010-06,2010-06-24,CANAÃ COMBUSTÍVEIS PARA VEÍCULOS LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.0
126,178957,ABEL MESQUITA JR.,2010-06,2010-06-03,DISTRIBUIDORA BRASÍLIA DE VEÍCULOS S.A.,COMBUSTÍVEIS E LUBRIFICANTES.,75.0
127,178957,ABEL MESQUITA JR.,2010-12,2010-12-22,GEOPETROS GEOVANI PETRÓLEO E DEREIVADOS LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,160.0
128,178957,ABEL MESQUITA JR.,2010-05,2010-05-02,IMPERIAL - MARCIO SOARES DE QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,106.79
129,178957,ABEL MESQUITA JR.,2010-05,2010-05-29,IMPERIAL - MARCIO SOARES DE QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,104.02
130,178957,ABEL MESQUITA JR.,2010-06,2010-06-29,IMPERIAL - MARCIO SOARES DE QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,50.0
131,178957,ABEL MESQUITA JR.,2010-06,2010-06-15,IMPERIAL - MARCIO SOARES QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,23.7
132,178957,ABEL MESQUITA JR.,2010-06,2010-06-17,IMPERIAL - MARCIO SOARES QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,26.6
133,178957,ABEL MESQUITA JR.,2010-06,2010-06-17,IMPERIAL - MARCIO SOARES QUEIROZ,COMBUSTÍVEIS E LUBRIFICANTES.,79.8
134,178957,ABEL MESQUITA JR.,2010-06,2010-06-23,LUBRIFICANTE GASOL IND E COM LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.0
135,178957,ABEL MESQUITA JR.,2010-05,2010-05-15,PIRAQUARA AUTO POSTO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.11
136,178957,ABEL MESQUITA JR.,2010-05,2010-05-20,PIRAQUARA AUTO POSTO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.01
137,178957,ABEL MESQUITA JR.,2010-04,2010-04-20,PIRAQUARA AUTO POSTO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,22.65
138,178957,ABEL MESQUITA JR.,2010-05,2010-05-11,PIRAQUARA AUTO POSTO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,24.31
139,178957,ABEL MESQUITA JR.,2010-06,2010-06-24,POSTO 314 SUL,COMBUSTÍVEIS E LUBRIFICANTES.,26.9
140,178957,ABEL MESQUITA JR.,2010-06,2010-06-20,POSTO BAY PARK,COMBUSTÍVEIS E LUBRIFICANTES.,40.35
141,178957,ABEL MESQUITA JR.,2010-06,2010-06-24,POSTO BRASAL LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,20.0
142,178957,ABEL MESQUITA JR.,2010-03,2010-03-16,POSTO DE SERVIÇO ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,113.09
143,178957,ABEL MESQUITA JR.,2010-02,2010-02-23,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,112.38
144,178957,ABEL MESQUITA JR.,2010-03,2010-03-10,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,43.1
145,178957,ABEL MESQUITA JR.,2010-03,2010-03-26,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,212.4
146,178957,ABEL MESQUITA JR.,2010-04,2010-04-28,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,105.89
147,178957,ABEL MESQUITA JR.,2010-05,2010-05-14,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,129.82
148,178957,ABEL MESQUITA JR.,2010-06,2010-06-29,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,105.0
149,178957,ABEL MESQUITA JR.,2010-12,2010-12-20,POSTO DE SERVIÇOS ROMÂNTICO LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,113.0
150,178957,ABEL MESQUITA JR.,2010-05,2010-05-10,POSTO DISBRAVE,COMBUSTÍVEIS E LUBRIFICANTES.,123.22
151,178957,ABEL MESQUITA JR.,2010-02,2010-02-26,POSTO DISBRAVE,COMBUSTÍVEIS E LUBRIFICANTES.,70.6
152,178957,ABEL MESQUITA JR.,2010-10,2010-10-18,POSTO DISBRAVE,COMBUSTÍVEIS E LUBRIFICANTES.,130.42
153,178957,ABEL MESQUITA JR.,2010-11,2010-11-03,POSTO IMPERIAL,COMBUSTÍVEIS E LUBRIFICANTES.,140.96
154,178957,ABEL MESQUITA JR.,2010-03,2010-03-08,M. R. CEDA IMPRESSOS LTDA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,22000.0
155,178957,ABEL MESQUITA JR.,2010-03,2010-03-30,M. R. CEDA IMPRESSOS LTDA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,7788.68
156,178957,ABEL MESQUITA JR.,2010-04,2010-04-03,M. R. CEDA IMPRESSOS LTDA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,12800.0
157,178957,ABEL MESQUITA JR.,2010-11,2010-11-08,M. R. CEDA IMPRESSOS LTDA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,34000.0
158,178957,ABEL MESQUITA JR.,2010-12,2010-12-20,M. R. CEDA IMPRESSOS LTDA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23800.0
159,178957,ABEL MESQUITA JR.,2010-12,2010-12-21,SEUNI - MARKETING E PRODUÇÕES EM ARTES GRÁFICAS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,6801.0
160,178957,ABEL MESQUITA JR.,2010-04,2010-04-26,BRASIL TELECOM S. A.,TELEFONIA,136.83
161,178957,ABEL MESQUITA JR.,2010-01,2010-01-26,BRASIL TELECOM S. A.,TELEFONIA,136.83
162,178957,ABEL MESQUITA JR.,2010-05,2010-05-26,BRASIL TELECOM S. A.,TELEFONIA,136.83
163,178957,ABEL MESQUITA JR.,2010-04,2010-04-03,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,126.0
164,178957,ABEL MESQUITA JR.,2010-01,2010-01-05,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
165,178957,ABEL MESQUITA JR.,2010-01,2010-01-08,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,752.14
166,178957,ABEL MESQUITA JR.,2010-06,2010-06-05,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,136.0
167,178957,ABEL MESQUITA JR.,2010-03,2010-03-09,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,792.12
168,178957,ABEL MESQUITA JR.,2010-06,2010-06-09,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,672.46
169,178957,ABEL MESQUITA JR.,2010-02,2010-02-15,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,688.92
170,178957,ABEL MESQUITA JR.,2010-07,2010-07-13,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,752.44
171,178957,ABEL MESQUITA JR.,2010-05,2010-05-08,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,707.6
172,178957,ABEL MESQUITA JR.,2010-11,2010-11-08,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,717.29
173,178957,ABEL MESQUITA JR.,2010-02,2010-02-26,OI - BRASIL TELECOM S. A.,TELEFONIA,136.83
174,178957,ABEL MESQUITA JR.,2010-12,2010-12-09,OI TELEFONE FIXO,TELEFONIA,138.4
175,178957,ABEL MESQUITA JR.,2010-01,2010-01-14,RAMAL,TELEFONIA,59.33
176,178957,ABEL MESQUITA JR.,2010-01,2010-01-19,RAMAL,TELEFONIA,14.99
177,178957,ABEL MESQUITA JR.,2010-01,2010-01-28,RAMAL,TELEFONIA,27.52
178,178957,ABEL MESQUITA JR.,2010-01,2010-01-30,RAMAL,TELEFONIA,95.83
179,178957,ABEL MESQUITA JR.,2010-02,2010-02-06,RAMAL,TELEFONIA,141.43
180,178957,ABEL MESQUITA JR.,2010-02,2010-02-07,RAMAL,TELEFONIA,110.42
181,178957,ABEL MESQUITA JR.,2010-02,2010-02-14,RAMAL,TELEFONIA,20.16
182,178957,ABEL MESQUITA JR.,2010-02,2010-02-21,RAMAL,TELEFONIA,103.89
183,178957,ABEL MESQUITA JR.,2010-03,2010-03-06,RAMAL,TELEFONIA,114.69
184,178957,ABEL MESQUITA JR.,2010-03,2010-03-07,RAMAL,TELEFONIA,80.68
185,178957,ABEL MESQUITA JR.,2010-03,2010-03-14,RAMAL,TELEFONIA,63.31
186,178957,ABEL MESQUITA JR.,2010-03,2010-03-21,RAMAL,TELEFONIA,110.08
187,178957,ABEL MESQUITA JR.,2010-03,2010-03-28,RAMAL,TELEFONIA,57.32
188,178957,ABEL MESQUITA JR.,2010-04,2010-04-04,RAMAL,TELEFONIA,134.91
189,178957,ABEL MESQUITA JR.,2010-04,2010-04-11,RAMAL,TELEFONIA,115.5
190,178957,ABEL MESQUITA JR.,2010-04,2010-04-18,RAMAL,TELEFONIA,18.24
191,178957,ABEL MESQUITA JR.,2010-04,2010-04-25,RAMAL,TELEFONIA,160.82
192,178957,ABEL MESQUITA JR.,2010-05,2010-05-08,RAMAL,TELEFONIA,144.14
193,178957,ABEL MESQUITA JR.,2010-05,2010-05-18,RAMAL,TELEFONIA,191.6
194,178957,ABEL MESQUITA JR.,2010-05,2010-05-15,RAMAL,TELEFONIA,136.87
195,178957,ABEL MESQUITA JR.,2010-05,2010-05-23,RAMAL,TELEFONIA,140.37
196,178957,ABEL MESQUITA JR.,2010-06,2010-06-01,RAMAL,TELEFONIA,48.97
197,178957,ABEL MESQUITA JR.,2010-06,2010-06-12,RAMAL,TELEFONIA,84.64
198,178957,ABEL MESQUITA JR.,2010-06,2010-06-19,RAMAL,TELEFONIA,104.17
199,178957,ABEL MESQUITA JR.,2010-06,2010-06-26,RAMAL,TELEFONIA,95.77
200,178957,ABEL MESQUITA JR.,2011-01,2011-01-27,CEDAE - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,45.32
201,178957,ABEL MESQUITA JR.,2011-01,2011-01-13,LIGHT SERVIÇOS DE ELETRICIDADE S/A,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,213.73
202,178957,ABEL MESQUITA JR.,2011-01,2011-01-05,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,139.0
203,178957,ABEL MESQUITA JR.,2011-01,2011-01-07,NEXTEL TELECOMUNICAÇÕES LTDA,TELEFONIA,711.31
204,178957,ABEL MESQUITA JR.,2011-01,2011-01-21,RAMAL,TELEFONIA,36.95
205,178957,ABEL MESQUITA JR.,2011-01,2011-01-09,RAMAL,TELEFONIA,34.15
206,178957,ABEL MESQUITA JR.,2011-01,2011-01-31,RAMAL,TELEFONIA,31.08
207,178957,ABEL MESQUITA JR.,2011-01,2011-01-31,RAMAL,TELEFONIA,46.0
208,178957,ABEL MESQUITA JR.,2011-01,2011-01-20,TELEMAR NORTE LESTE S/A,TELEFONIA,88.43
209,178957,ABEL MESQUITA JR.,2011-01,2011-01-20,TELEMAR NORTE LESTE S/A,TELEFONIA,129.21
210,178957,ABEL MESQUITA JR.,2011-01,2011-01-14,CORREIOS - SEDEX 10,SERVIÇOS POSTAIS,60.9
211,178957,ABEL MESQUITA JR.,2011-01,2011-01-04,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,46.21
212,178957,ABEL MESQUITA JR.,2011-01,2011-01-06,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,28.47
213,178957,ABEL MESQUITA JR.,2011-01,2011-01-07,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,24.42
214,178957,ABEL MESQUITA JR.,2011-01,2011-01-07,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,86.3
215,178957,ABEL MESQUITA JR.,2011-01,2011-01-14,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,21.79
216,178957,ABEL MESQUITA JR.,2011-01,2011-01-18,CORREIOS - SEDEX CONVENCIONAL,SERVIÇOS POSTAIS,28.47
217,178957,ABEL MESQUITA JR.,2011-01,2011-01-31,Cia Aérea - GOL,PASSAGEM AÉREA - RPA,-248.62
218,178957,ABEL MESQUITA JR.,2011-06,2011-06-21,APPLE COMPUTER BRASIL LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3898.0
219,178957,ABEL MESQUITA JR.,2011-03,2011-03-29,CEDAE - CIA ESTADUAL DE ÁGUAS E ESGOTOS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,49.86
220,178957,ABEL MESQUITA JR.,2011-05,2011-05-30,CEDAE - CIA ESTADUAL DE ÁGUAS E ESGOTOS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,46.84
221,178957,ABEL MESQUITA JR.,2011-06,2011-06-29,CIA ESTADUAL DE ÁGUAS E ESGOTO - CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,45.24
222,178957,ABEL MESQUITA JR.,2011-07,2011-07-27,CIA ESTADUAL DE ÁGUAS E ESGOTO - CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,42.23
223,178957,ABEL MESQUITA JR.,2011-04,2011-04-29,COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE/RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,46.84
224,178957,ABEL MESQUITA JR.,2011-08,2011-08-24,COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS-CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,45.97
225,178957,ABEL MESQUITA JR.,2011-09,2011-09-22,COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS-CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,47.61
226,178957,ABEL MESQUITA JR.,2011-02,2011-02-24,COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS-CEDAE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,42.3
227,178957,ABEL MESQUITA JR.,2011-07,2011-07-12,DMA CARTUCHOS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,180.0
228,178957,ABEL MESQUITA JR.,2011-02,2011-02-01,KALUNGA - COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,10.3
229,178957,ABEL MESQUITA JR.,2011-05,2011-05-11,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,183.64
230,178957,ABEL MESQUITA JR.,2011-02,2011-02-10,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,237.56
231,178957,ABEL MESQUITA JR.,2011-03,2011-03-12,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,213.3
232,178957,ABEL MESQUITA JR.,2011-10,2011-10-14,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,67.0
233,178957,ABEL MESQUITA JR.,2011-07,2011-07-12,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,99.84
234,178957,ABEL MESQUITA JR.,2011-08,2011-08-11,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,108.8
235,178957,ABEL MESQUITA JR.,2011-04,2011-04-12,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,192.22
236,178957,ABEL MESQUITA JR.,2011-06,2011-06-13,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,103.05
237,178957,ABEL MESQUITA JR.,2011-09,2011-09-14,LIGHT SERVIÇOS DE ELETRICIDADE S. A.,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,212.39
238,178957,ABEL MESQUITA JR.,2011-08,2011-08-03,NETSHOP INFORMÁTICA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,440.0
239,178957,ABEL MESQUITA JR.,2011-12,2011-12-20,NTSHOP INFORMÁTICA LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,179.0
240,178957,ABEL MESQUITA JR.,2011-07,2011-07-20,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,11326.85
241,178957,ABEL MESQUITA JR.,2011-12,2011-12-27,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15350.22
242,178957,ABEL MESQUITA JR.,2011-09,2011-09-14,PAPELARIA ABC COM E IND LTDA ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,94.5
243,178957,ABEL MESQUITA JR.,2011-09,2011-09-14,PAPELARIA ABC COM E IND LTDA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,572.5
244,178957,ABEL MESQUITA JR.,2011-04,2011-04-02,AUTO POSTO GASOL LTDA,COMBUSTÍVEIS E LUBRIFICANTES.,70.85
